Call Id;Agent;Date;Time;Topic;Answered (Y/N);Resolved;Speed of answer in seconds;AvgTalkDuration;Satisfaction rating;Calls Answered (Y);Total Calls Resolved
ID0280;Dan;05.01.2021;0.72900462962963;Contract related;Y;Y;16;12:03:33 AM;4;Y;
ID0281;Diane;05.01.2021;0.735;Technical Support;Y;Y;81;12:01:51 AM;3;Y;
ID0282;Joe;05.01.2021;0.735;Streaming;Y;Y;65;12:06:46 AM;1;Y;
ID0283;Martha;05.01.2021;0.73900462962963;Streaming;Y;Y;55;12:03:04 AM;2;Y;
ID0284;Martha;05.01.2021;0.73900462962963;Technical Support;N;N;;;;N;
ID0285;Martha;05.01.2021;0.74799768518519;Technical Support;Y;Y;31;12:02:25 AM;4;Y;
ID0286;Diane;05.01.2021;0.74799768518519;Streaming;Y;Y;45;12:05:13 AM;2;Y;
ID0287;Greg;06.01.2021;0.38099537037037;Technical Support;N;N;;;;N;
ID0288;Stewart;06.01.2021;0.38099537037037;Payment related;Y;Y;43;12:02:09 AM;5;Y;
ID0289;Stewart;06.01.2021;0.42099537037037;Technical Support;Y;Y;55;12:05:56 AM;4;Y;
ID0290;Stewart;06.01.2021;0.42099537037037;Contract related;Y;Y;63;12:02:19 AM;3;Y;
ID0291;Joe;06.01.2021;0.42200231481481;Payment related;N;N;;;;N;
ID0292;Jim;06.01.2021;0.42200231481481;Contract related;Y;Y;122;12:05:52 AM;1;Y;
ID0293;Stewart;06.01.2021;0.43900462962963;Contract related;Y;Y;71;12:02:39 AM;4;Y;
ID0294;Jim;06.01.2021;0.43900462962963;Technical Support;Y;Y;54;12:04:57 AM;4;Y;
ID0295;Stewart;06.01.2021;0.44599537037037;Streaming;Y;Y;74;12:03:22 AM;4;Y;
ID0296;Stewart;06.01.2021;0.44599537037037;Admin Support;Y;Y;125;12:04:47 AM;4;Y;
ID0297;Dan;06.01.2021;0.46700231481481;Payment related;Y;Y;110;12:03:43 AM;3;Y;
ID0298;Becky;06.01.2021;0.46700231481481;Streaming;N;N;;;;N;
ID0299;Martha;06.01.2021;0.47900462962963;Technical Support;Y;Y;74;12:01:31 AM;5;Y;
ID0300;Diane;06.01.2021;0.47900462962963;Payment related;Y;Y;80;12:04:27 AM;4;Y;
ID0301;Dan;06.01.2021;0.485;Payment related;N;N;;;;N;
ID0302;Joe;06.01.2021;0.485;Contract related;Y;Y;110;12:03:54 AM;2;Y;
ID0303;Stewart;06.01.2021;0.49;Payment related;Y;Y;26;12:03:08 AM;3;Y;
ID0304;Greg;06.01.2021;0.49;Technical Support;N;N;;;;N;
ID0305;Joe;06.01.2021;0.50400462962963;Admin Support;Y;Y;97;12:01:47 AM;3;Y;
ID0306;Dan;06.01.2021;0.50400462962963;Admin Support;Y;N;82;12:05:40 AM;3;Y;
ID0307;Becky;06.01.2021;0.505;Streaming;Y;N;102;12:05:53 AM;5;Y;
ID0308;Jim;06.01.2021;0.505;Admin Support;Y;Y;120;12:00:52 AM;5;Y;
ID0309;Greg;06.01.2021;0.56299768518519;Streaming;Y;Y;70;12:05:19 AM;3;Y;
ID0310;Diane;06.01.2021;0.56299768518519;Admin Support;N;N;;;;N;
ID0311;Stewart;06.01.2021;0.58200231481481;Payment related;Y;Y;122;12:02:56 AM;3;Y;
ID0312;Martha;06.01.2021;0.58200231481481;Streaming;N;N;;;;N;
ID0313;Joe;06.01.2021;0.58599537037037;Payment related;Y;Y;19;12:00:55 AM;1;Y;
ID0314;Greg;06.01.2021;0.58599537037037;Payment related;Y;Y;71;12:02:37 AM;4;Y;
ID0315;Joe;06.01.2021;0.59299768518519;Technical Support;Y;Y;24;12:04:59 AM;1;Y;
ID0316;Martha;06.01.2021;0.59299768518519;Technical Support;Y;Y;67;12:05:36 AM;1;Y;
ID0317;Martha;06.01.2021;0.60599537037037;Streaming;Y;N;57;12:04:14 AM;3;Y;
ID0318;Diane;06.01.2021;0.60599537037037;Streaming;Y;Y;108;12:05:03 AM;4;Y;
ID0319;Stewart;06.01.2021;0.62299768518519;Payment related;Y;Y;99;12:04:08 AM;4;Y;
ID0320;Stewart;06.01.2021;0.62299768518519;Payment related;Y;Y;56;12:04:52 AM;1;Y;
ID0321;Stewart;06.01.2021;0.62700231481481;Payment related;Y;Y;121;12:03:57 AM;3;Y;
ID0322;Greg;06.01.2021;0.62700231481481;Admin Support;N;N;;;;N;
ID0323;Joe;06.01.2021;0.63400462962963;Contract related;Y;Y;72;12:06:00 AM;1;Y;
ID0324;Greg;06.01.2021;0.63400462962963;Contract related;Y;Y;54;12:06:15 AM;4;Y;
ID0325;Martha;06.01.2021;0.67900462962963;Admin Support;Y;Y;30;12:04:36 AM;3;Y;
ID0326;Jim;06.01.2021;0.67900462962963;Payment related;Y;Y;44;12:01:04 AM;2;Y;
ID0327;Greg;06.01.2021;0.68200231481481;Payment related;Y;N;97;12:01:58 AM;4;Y;
ID0328;Jim;06.01.2021;0.68200231481481;Streaming;Y;Y;47;12:01:49 AM;3;Y;
ID0329;Dan;06.01.2021;0.68599537037037;Streaming;Y;Y;53;12:01:43 AM;3;Y;
ID0330;Dan;06.01.2021;0.68599537037037;Contract related;N;N;;;;N;
ID0331;Martha;06.01.2021;0.69099537037037;Payment related;N;N;;;;N;
ID0332;Jim;06.01.2021;0.69099537037037;Streaming;N;N;;;;N;
ID0333;Stewart;06.01.2021;0.69400462962963;Admin Support;Y;Y;81;12:03:45 AM;3;Y;
ID0334;Diane;06.01.2021;0.69400462962963;Contract related;Y;Y;11;12:00:34 AM;4;Y;
ID0335;Martha;06.01.2021;0.70900462962963;Payment related;Y;Y;48;12:00:53 AM;5;Y;
ID0336;Stewart;06.01.2021;0.70900462962963;Contract related;Y;Y;37;12:06:54 AM;5;Y;
ID0337;Martha;06.01.2021;0.72200231481481;Technical Support;Y;Y;115;12:02:34 AM;4;Y;
ID0338;Greg;06.01.2021;0.72200231481481;Payment related;Y;Y;81;12:00:53 AM;4;Y;
ID0339;Becky;06.01.2021;0.72299768518519;Contract related;N;N;;;;N;
ID0340;Jim;06.01.2021;0.72299768518519;Admin Support;Y;Y;12;12:03:12 AM;5;Y;
ID0341;Stewart;06.01.2021;0.72400462962963;Admin Support;Y;Y;75;12:02:51 AM;3;Y;
ID0342;Jim;06.01.2021;0.72400462962963;Contract related;Y;Y;42;12:01:17 AM;4;Y;
ID0343;Greg;06.01.2021;0.725;Admin Support;Y;Y;96;12:01:45 AM;5;Y;
ID0344;Stewart;06.01.2021;0.725;Payment related;Y;Y;58;12:01:51 AM;5;Y;
ID0345;Dan;07.01.2021;0.37799768518519;Contract related;Y;Y;62;12:05:16 AM;5;Y;
ID0346;Greg;07.01.2021;0.37799768518519;Payment related;Y;Y;74;12:02:10 AM;5;Y;
ID0347;Becky;07.01.2021;0.38;Technical Support;Y;Y;26;12:01:10 AM;3;Y;
ID0348;Diane;07.01.2021;0.38;Technical Support;N;N;;;;N;
ID0349;Joe;07.01.2021;0.38900462962963;Technical Support;Y;Y;40;12:05:08 AM;2;Y;
ID0350;Joe;07.01.2021;0.38900462962963;Streaming;Y;Y;12;12:04:54 AM;3;Y;
ID0351;Joe;07.01.2021;0.42700231481481;Contract related;Y;Y;114;12:03:41 AM;5;Y;
ID0352;Becky;07.01.2021;0.42700231481481;Contract related;Y;Y;85;12:03:29 AM;4;Y;
ID0353;Diane;07.01.2021;0.43299768518519;Admin Support;Y;Y;52;12:01:55 AM;5;Y;
ID0354;Greg;07.01.2021;0.43299768518519;Streaming;Y;Y;60;12:04:18 AM;3;Y;
ID0355;Joe;07.01.2021;0.44;Admin Support;Y;Y;76;12:05:07 AM;4;Y;
ID0356;Stewart;07.01.2021;0.44;Contract related;N;N;;;;N;
ID0357;Becky;07.01.2021;0.45;Streaming;N;N;;;;N;
ID0358;Joe;07.01.2021;0.45;Streaming;Y;Y;25;12:01:20 AM;5;Y;
ID0359;Greg;07.01.2021;0.48400462962963;Streaming;Y;Y;37;12:02:32 AM;3;Y;
ID0360;Dan;07.01.2021;0.48400462962963;Admin Support;Y;Y;71;12:05:41 AM;3;Y;
ID0361;Jim;07.01.2021;0.48799768518519;Admin Support;Y;Y;76;12:04:37 AM;1;Y;
ID0362;Stewart;07.01.2021;0.48799768518519;Technical Support;Y;Y;66;12:06:50 AM;3;Y;
ID0363;Diane;07.01.2021;0.49099537037037;Admin Support;Y;Y;72;12:03:25 AM;3;Y;
ID0364;Jim;07.01.2021;0.49099537037037;Admin Support;Y;Y;47;12:06:37 AM;5;Y;
ID0365;Jim;07.01.2021;0.50599537037037;Payment related;N;N;;;;N;
ID0366;Greg;07.01.2021;0.50599537037037;Payment related;Y;Y;29;12:02:51 AM;5;Y;
ID0367;Dan;07.01.2021;0.525;Streaming;N;N;;;;N;
ID0368;Becky;07.01.2021;0.525;Contract related;Y;Y;122;12:01:40 AM;4;Y;
ID0369;Greg;07.01.2021;0.53400462962963;Technical Support;Y;Y;52;12:04:06 AM;5;Y;
ID0370;Martha;07.01.2021;0.53400462962963;Admin Support;Y;Y;33;12:04:26 AM;4;Y;
ID0371;Joe;07.01.2021;0.56;Payment related;Y;Y;123;12:02:24 AM;3;Y;
ID0372;Greg;07.01.2021;0.56;Technical Support;Y;Y;23;12:02:03 AM;4;Y;
ID0373;Becky;07.01.2021;0.56299768518519;Streaming;N;N;;;;N;
ID0374;Stewart;07.01.2021;0.56299768518519;Admin Support;Y;N;29;12:03:25 AM;5;Y;
ID0375;Greg;07.01.2021;0.57099537037037;Contract related;N;N;;;;N;
ID0376;Becky;07.01.2021;0.57099537037037;Streaming;Y;Y;54;12:03:48 AM;5;Y;
ID0377;Dan;07.01.2021;0.57299768518519;Streaming;Y;Y;14;12:04:43 AM;4;Y;
ID0378;Dan;07.01.2021;0.57299768518519;Payment related;Y;Y;11;12:04:25 AM;3;Y;
ID0379;Joe;07.01.2021;0.605;Payment related;Y;Y;84;12:04:59 AM;1;Y;
ID0380;Martha;07.01.2021;0.605;Payment related;Y;Y;21;12:02:51 AM;4;Y;
ID0381;Martha;07.01.2021;0.66200231481481;Technical Support;Y;N;81;12:05:10 AM;3;Y;
ID0382;Dan;07.01.2021;0.66200231481481;Payment related;N;N;;;;N;
ID0383;Diane;07.01.2021;0.67200231481481;Admin Support;N;N;;;;N;
ID0384;Stewart;07.01.2021;0.67200231481481;Technical Support;Y;Y;84;12:06:22 AM;4;Y;
ID0385;Martha;07.01.2021;0.68700231481481;Streaming;Y;Y;118;12:03:35 AM;2;Y;
ID0386;Becky;07.01.2021;0.68700231481481;Technical Support;Y;Y;35;12:06:15 AM;2;Y;
ID0387;Dan;07.01.2021;0.695;Payment related;Y;Y;82;12:02:13 AM;3;Y;
ID0388;Jim;07.01.2021;0.695;Streaming;Y;Y;119;12:03:03 AM;4;Y;
ID0389;Jim;07.01.2021;0.71099537037037;Contract related;Y;Y;107;12:06:46 AM;2;Y;
ID0390;Joe;07.01.2021;0.71099537037037;Contract related;Y;Y;86;12:00:42 AM;4;Y;
ID0391;Diane;07.01.2021;0.73599537037037;Streaming;Y;Y;76;12:01:23 AM;4;Y;
ID0392;Stewart;07.01.2021;0.73599537037037;Streaming;Y;N;78;12:03:07 AM;3;Y;
ID0393;Jim;07.01.2021;0.74099537037037;Admin Support;Y;Y;118;12:00:33 AM;3;Y;
ID0394;Diane;07.01.2021;0.74099537037037;Technical Support;N;N;;;;N;
ID0395;Joe;07.01.2021;0.74200231481481;Admin Support;Y;Y;47;12:02:02 AM;5;Y;
ID0396;Diane;07.01.2021;0.74200231481481;Admin Support;Y;Y;86;12:02:58 AM;2;Y;
ID0397;Greg;07.01.2021;0.74700231481481;Technical Support;Y;Y;76;12:05:52 AM;3;Y;
ID0398;Jim;07.01.2021;0.74700231481481;Payment related;Y;Y;32;12:03:23 AM;4;Y;
ID0399;Joe;08.01.2021;0.375;Admin Support;Y;Y;98;12:03:33 AM;5;Y;
ID0400;Jim;08.01.2021;0.375;Technical Support;Y;Y;86;12:00:37 AM;4;Y;
ID0401;Diane;08.01.2021;0.39200231481481;Technical Support;Y;Y;37;12:01:05 AM;3;Y;
ID0402;Greg;08.01.2021;0.39200231481481;Admin Support;Y;Y;15;12:04:27 AM;5;Y;
ID0403;Diane;08.01.2021;0.40799768518519;Contract related;Y;Y;114;12:04:13 AM;5;Y;
ID0404;Stewart;08.01.2021;0.40799768518519;Payment related;N;N;;;;N;
ID0405;Jim;08.01.2021;0.41599537037037;Technical Support;N;N;;;;N;
ID0406;Martha;08.01.2021;0.41599537037037;Streaming;N;N;;;;N;
ID0407;Martha;08.01.2021;0.44599537037037;Streaming;Y;N;23;12:02:16 AM;3;Y;
ID0408;Dan;08.01.2021;0.44599537037037;Payment related;N;N;;;;N;
ID0409;Joe;08.01.2021;0.45099537037037;Admin Support;Y;Y;69;12:05:41 AM;3;Y;
ID0410;Stewart;08.01.2021;0.45099537037037;Contract related;Y;Y;15;12:06:10 AM;4;Y;
ID0411;Becky;08.01.2021;0.45099537037037;Technical Support;Y;Y;119;12:05:28 AM;3;Y;
ID0412;Becky;08.01.2021;0.45099537037037;Streaming;Y;Y;68;12:05:17 AM;1;Y;
ID0413;Diane;08.01.2021;0.45900462962963;Contract related;Y;Y;115;12:06:10 AM;3;Y;
ID0414;Joe;08.01.2021;0.45900462962963;Contract related;Y;Y;84;12:01:11 AM;5;Y;
ID0415;Dan;08.01.2021;0.47;Contract related;Y;N;59;12:01:17 AM;4;Y;
ID0416;Diane;08.01.2021;0.47;Technical Support;Y;N;112;12:03:34 AM;4;Y;
ID0417;Dan;08.01.2021;0.47;Contract related;N;N;;;;N;
ID0418;Dan;08.01.2021;0.47;Admin Support;Y;Y;39;12:04:51 AM;3;Y;
ID0419;Jim;08.01.2021;0.50900462962963;Streaming;Y;Y;31;12:06:35 AM;5;Y;
ID0420;Dan;08.01.2021;0.50900462962963;Streaming;Y;Y;112;12:03:41 AM;2;Y;
ID0421;Greg;08.01.2021;0.51;Streaming;Y;Y;49;12:02:25 AM;4;Y;
ID0422;Greg;08.01.2021;0.51;Technical Support;Y;Y;18;12:06:38 AM;3;Y;
ID0423;Stewart;08.01.2021;0.52700231481481;Technical Support;Y;Y;80;12:02:43 AM;4;Y;
ID0424;Dan;08.01.2021;0.52700231481481;Admin Support;Y;Y;57;12:02:33 AM;3;Y;
ID0425;Stewart;08.01.2021;0.53400462962963;Contract related;N;N;;;;N;
ID0426;Diane;08.01.2021;0.53400462962963;Contract related;Y;N;87;12:06:18 AM;4;Y;
ID0427;Diane;08.01.2021;0.54900462962963;Payment related;N;N;;;;N;
ID0428;Greg;08.01.2021;0.54900462962963;Streaming;Y;Y;81;12:05:56 AM;3;Y;
ID0429;Joe;08.01.2021;0.54900462962963;Technical Support;N;N;;;;N;
ID0430;Jim;08.01.2021;0.54900462962963;Streaming;Y;Y;47;12:02:11 AM;5;Y;
ID0431;Joe;08.01.2021;0.55400462962963;Streaming;Y;Y;57;12:06:15 AM;4;Y;
ID0432;Becky;08.01.2021;0.55400462962963;Payment related;N;N;;;;N;
ID0433;Joe;08.01.2021;0.57200231481481;Contract related;Y;Y;104;12:03:55 AM;4;Y;
ID0434;Becky;08.01.2021;0.57200231481481;Admin Support;Y;Y;16;12:05:46 AM;3;Y;
ID0435;Greg;08.01.2021;0.65099537037037;Streaming;Y;Y;37;12:04:13 AM;4;Y;
ID0436;Diane;08.01.2021;0.65099537037037;Admin Support;N;N;;;;N;
ID0437;Stewart;08.01.2021;0.655;Technical Support;Y;Y;61;12:02:06 AM;4;Y;
ID0438;Stewart;08.01.2021;0.655;Admin Support;Y;N;41;12:03:10 AM;4;Y;
ID0439;Diane;08.01.2021;0.66200231481481;Streaming;Y;Y;40;12:01:21 AM;4;Y;
ID0440;Diane;08.01.2021;0.66200231481481;Admin Support;Y;Y;55;12:05:21 AM;2;Y;
ID0441;Greg;08.01.2021;0.66299768518519;Admin Support;Y;Y;92;12:00:53 AM;3;Y;
ID0442;Dan;08.01.2021;0.66299768518519;Contract related;Y;Y;118;12:01:38 AM;5;Y;
ID0443;Dan;08.01.2021;0.69299768518519;Streaming;Y;Y;82;12:05:43 AM;3;Y;
ID0444;Dan;08.01.2021;0.69299768518519;Streaming;Y;Y;83;12:01:20 AM;3;Y;
ID0445;Jim;08.01.2021;0.75;Payment related;Y;Y;78;12:05:13 AM;2;Y;
ID0446;Diane;08.01.2021;0.75;Payment related;Y;N;111;12:05:14 AM;5;Y;
ID0447;Jim;09.01.2021;0.38;Contract related;Y;Y;107;12:05:22 AM;4;Y;
ID0448;Martha;09.01.2021;0.38;Streaming;Y;Y;108;12:04:03 AM;2;Y;
ID0449;Greg;09.01.2021;0.39200231481481;Payment related;Y;Y;97;12:02:39 AM;5;Y;
ID0450;Dan;09.01.2021;0.39200231481481;Streaming;Y;Y;31;12:06:20 AM;5;Y;
ID0451;Martha;09.01.2021;0.39900462962963;Payment related;Y;Y;20;12:01:49 AM;4;Y;
ID0452;Jim;09.01.2021;0.39900462962963;Admin Support;Y;Y;110;12:06:53 AM;3;Y;
ID0453;Dan;09.01.2021;0.43200231481481;Technical Support;Y;Y;86;12:05:02 AM;5;Y;
ID0454;Becky;09.01.2021;0.43200231481481;Streaming;Y;Y;77;12:02:11 AM;4;Y;
ID0455;Diane;09.01.2021;0.43700231481481;Streaming;Y;Y;119;12:06:47 AM;3;Y;
ID0456;Martha;09.01.2021;0.43700231481481;Admin Support;N;N;;;;N;
ID0457;Jim;09.01.2021;0.43900462962963;Technical Support;Y;Y;13;12:03:06 AM;3;Y;
ID0458;Stewart;09.01.2021;0.43900462962963;Payment related;Y;Y;106;12:02:27 AM;5;Y;
ID0459;Joe;09.01.2021;0.45700231481481;Payment related;Y;Y;35;12:05:25 AM;3;Y;
ID0460;Martha;09.01.2021;0.45700231481481;Contract related;Y;N;46;12:05:23 AM;3;Y;
ID0461;Stewart;09.01.2021;0.46200231481481;Admin Support;Y;N;24;12:06:15 AM;3;Y;
ID0462;Stewart;09.01.2021;0.46200231481481;Streaming;Y;Y;88;12:06:33 AM;5;Y;
ID0463;Joe;09.01.2021;0.46599537037037;Admin Support;Y;Y;81;12:02:42 AM;3;Y;
ID0464;Jim;09.01.2021;0.46599537037037;Payment related;Y;Y;96;12:04:33 AM;3;Y;
ID0465;Becky;09.01.2021;0.47;Admin Support;Y;Y;46;12:06:05 AM;3;Y;
ID0466;Dan;09.01.2021;0.47;Contract related;Y;Y;25;12:01:40 AM;4;Y;
ID0467;Stewart;09.01.2021;0.47599537037037;Admin Support;Y;Y;81;12:02:07 AM;4;Y;
ID0468;Dan;09.01.2021;0.47599537037037;Payment related;N;N;;;;N;
ID0469;Dan;09.01.2021;0.49200231481481;Technical Support;Y;Y;97;12:06:50 AM;1;Y;
ID0470;Martha;09.01.2021;0.49200231481481;Technical Support;Y;Y;116;12:03:16 AM;5;Y;
ID0471;Joe;09.01.2021;0.49200231481481;Payment related;N;N;;;;N;
ID0472;Dan;09.01.2021;0.49200231481481;Admin Support;N;N;;;;N;
ID0473;Becky;09.01.2021;0.49200231481481;Payment related;Y;Y;87;12:05:45 AM;5;Y;
ID0474;Dan;09.01.2021;0.49200231481481;Technical Support;Y;Y;43;12:00:35 AM;4;Y;
ID0475;Greg;09.01.2021;0.49700231481481;Contract related;Y;Y;102;12:04:48 AM;3;Y;
ID0476;Dan;09.01.2021;0.49700231481481;Payment related;Y;Y;95;12:05:49 AM;5;Y;
ID0477;Dan;09.01.2021;0.52200231481481;Technical Support;Y;Y;108;12:04:45 AM;3;Y;
ID0478;Dan;09.01.2021;0.52200231481481;Admin Support;Y;Y;80;12:02:11 AM;4;Y;
ID0479;Diane;09.01.2021;0.52299768518519;Payment related;Y;Y;61;12:00:36 AM;5;Y;
ID0480;Greg;09.01.2021;0.52299768518519;Contract related;Y;Y;18;12:05:05 AM;5;Y;
ID0481;Joe;09.01.2021;0.52799768518519;Payment related;N;N;;;;N;
ID0482;Becky;09.01.2021;0.52799768518519;Admin Support;Y;N;10;12:00:54 AM;4;Y;
ID0483;Diane;09.01.2021;0.535;Payment related;Y;Y;92;12:02:25 AM;3;Y;
ID0484;Jim;09.01.2021;0.535;Technical Support;N;N;;;;N;
ID0485;Becky;09.01.2021;0.54400462962963;Contract related;Y;Y;120;12:04:28 AM;1;Y;
ID0486;Dan;09.01.2021;0.54400462962963;Technical Support;Y;Y;63;12:04:59 AM;3;Y;
ID0487;Becky;09.01.2021;0.56900462962963;Streaming;N;N;;;;N;
ID0488;Joe;09.01.2021;0.56900462962963;Streaming;Y;Y;101;12:05:30 AM;3;Y;
ID0489;Joe;09.01.2021;0.58299768518519;Payment related;Y;Y;105;12:01:20 AM;1;Y;
ID0490;Joe;09.01.2021;0.58299768518519;Contract related;Y;Y;21;12:01:38 AM;4;Y;
ID0491;Joe;09.01.2021;0.59200231481481;Payment related;Y;Y;34;12:05:10 AM;4;Y;
ID0492;Stewart;09.01.2021;0.59200231481481;Technical Support;Y;Y;78;12:03:25 AM;1;Y;
ID0493;Diane;09.01.2021;0.59700231481481;Streaming;Y;Y;44;12:02:54 AM;3;Y;
ID0494;Joe;09.01.2021;0.59700231481481;Admin Support;Y;Y;98;12:01:43 AM;1;Y;
ID0495;Martha;09.01.2021;0.61900462962963;Payment related;Y;Y;23;12:03:23 AM;1;Y;
ID0496;Stewart;09.01.2021;0.61900462962963;Admin Support;Y;Y;28;12:06:20 AM;3;Y;
ID0497;Joe;09.01.2021;0.655;Technical Support;N;N;;;;N;
ID0498;Martha;09.01.2021;0.655;Admin Support;Y;Y;43;12:01:03 AM;5;Y;
ID0499;Stewart;09.01.2021;0.70700231481481;Streaming;N;N;;;;N;
ID0500;Martha;09.01.2021;0.70700231481481;Contract related;N;N;;;;N;
ID0501;Diane;09.01.2021;0.71200231481481;Payment related;Y;Y;119;12:00:50 AM;4;Y;
ID0502;Dan;09.01.2021;0.71200231481481;Payment related;Y;Y;32;12:02:54 AM;5;Y;
ID0503;Greg;09.01.2021;0.72299768518519;Streaming;Y;N;50;12:04:17 AM;3;Y;
ID0504;Jim;09.01.2021;0.72299768518519;Admin Support;N;N;;;;N;
ID0505;Joe;09.01.2021;0.72400462962963;Payment related;Y;Y;35;12:04:46 AM;4;Y;
ID0506;Jim;09.01.2021;0.72400462962963;Contract related;Y;Y;27;12:02:43 AM;3;Y;
ID0507;Stewart;09.01.2021;0.725;Streaming;Y;Y;121;12:03:20 AM;4;Y;
ID0508;Becky;09.01.2021;0.725;Streaming;Y;Y;42;12:06:58 AM;2;Y;
ID0509;Greg;09.01.2021;0.72799768518519;Technical Support;N;N;;;;N;
ID0510;Dan;09.01.2021;0.72799768518519;Technical Support;N;N;;;;N;
ID0511;Greg;09.01.2021;0.73099537037037;Payment related;Y;Y;107;12:01:05 AM;5;Y;
ID0512;Martha;09.01.2021;0.73099537037037;Streaming;Y;Y;116;12:03:31 AM;4;Y;
ID0513;Dan;09.01.2021;0.73799768518519;Technical Support;Y;N;60;12:02:06 AM;3;Y;
ID0514;Jim;09.01.2021;0.73799768518519;Payment related;Y;Y;116;12:04:38 AM;4;Y;
ID0515;Stewart;10.01.2021;0.375;Payment related;Y;Y;19;12:06:11 AM;5;Y;
ID0516;Martha;10.01.2021;0.375;Contract related;Y;Y;75;12:05:50 AM;3;Y;
ID0517;Becky;10.01.2021;0.38099537037037;Admin Support;Y;Y;23;12:00:48 AM;3;Y;
ID0518;Diane;10.01.2021;0.38099537037037;Technical Support;Y;Y;69;12:03:53 AM;3;Y;
ID0519;Jim;10.01.2021;0.42099537037037;Streaming;Y;Y;64;12:04:23 AM;5;Y;
ID0520;Martha;10.01.2021;0.42099537037037;Streaming;Y;Y;117;12:03:23 AM;3;Y;
ID0521;Jim;10.01.2021;0.44099537037037;Streaming;Y;Y;12;12:06:34 AM;4;Y;
ID0522;Diane;10.01.2021;0.44099537037037;Admin Support;Y;Y;102;12:02:38 AM;4;Y;
ID0523;Dan;10.01.2021;0.46599537037037;Technical Support;Y;Y;46;12:06:32 AM;4;Y;
ID0524;Martha;10.01.2021;0.46599537037037;Streaming;Y;N;47;12:01:27 AM;4;Y;
ID0525;Dan;10.01.2021;0.47099537037037;Streaming;Y;Y;98;12:02:23 AM;4;Y;
ID0526;Jim;10.01.2021;0.47099537037037;Contract related;Y;Y;84;12:04:17 AM;4;Y;
ID0527;Greg;10.01.2021;0.47900462962963;Streaming;Y;Y;12;12:02:13 AM;3;Y;
ID0528;Greg;10.01.2021;0.47900462962963;Payment related;Y;Y;88;12:03:26 AM;4;Y;
ID0529;Stewart;10.01.2021;0.48;Contract related;Y;Y;97;12:05:53 AM;1;Y;
ID0530;Joe;10.01.2021;0.48;Admin Support;Y;Y;51;12:05:56 AM;3;Y;
ID0531;Becky;10.01.2021;0.49099537037037;Admin Support;N;N;;;;N;
ID0532;Dan;10.01.2021;0.49099537037037;Streaming;Y;Y;106;12:02:37 AM;4;Y;
ID0533;Diane;10.01.2021;0.51900462962963;Admin Support;Y;Y;34;12:03:52 AM;4;Y;
ID0534;Stewart;10.01.2021;0.51900462962963;Streaming;N;N;;;;N;
ID0535;Dan;10.01.2021;0.52299768518519;Technical Support;Y;Y;51;12:05:33 AM;3;Y;
ID0536;Greg;10.01.2021;0.52299768518519;Technical Support;Y;Y;74;12:04:54 AM;4;Y;
ID0537;Greg;10.01.2021;0.53900462962963;Contract related;Y;Y;29;12:01:16 AM;3;Y;
ID0538;Martha;10.01.2021;0.53900462962963;Admin Support;Y;Y;123;12:06:15 AM;3;Y;
ID0539;Becky;10.01.2021;0.55099537037037;Contract related;Y;Y;100;12:00:41 AM;4;Y;
ID0540;Dan;10.01.2021;0.55099537037037;Streaming;Y;Y;43;12:06:53 AM;3;Y;
ID0541;Becky;10.01.2021;0.575;Technical Support;Y;Y;24;12:04:29 AM;4;Y;
ID0542;Jim;10.01.2021;0.575;Streaming;Y;Y;78;12:06:14 AM;4;Y;
ID0543;Joe;10.01.2021;0.57799768518519;Payment related;Y;Y;28;12:06:07 AM;5;Y;
ID0544;Joe;10.01.2021;0.57799768518519;Admin Support;Y;Y;36;12:01:28 AM;3;Y;
ID0545;Joe;10.01.2021;0.59;Payment related;N;N;;;;N;
ID0546;Jim;10.01.2021;0.59;Payment related;Y;Y;10;12:04:32 AM;2;Y;
ID0547;Dan;10.01.2021;0.595;Streaming;Y;Y;43;12:06:42 AM;3;Y;
ID0548;Stewart;10.01.2021;0.595;Technical Support;Y;Y;19;12:00:38 AM;3;Y;
ID0549;Diane;10.01.2021;0.60099537037037;Admin Support;Y;Y;74;12:06:34 AM;3;Y;
ID0550;Jim;10.01.2021;0.60099537037037;Streaming;Y;Y;71;12:04:05 AM;1;Y;
ID0551;Joe;10.01.2021;0.60599537037037;Admin Support;Y;Y;117;12:06:16 AM;5;Y;
ID0552;Joe;10.01.2021;0.60599537037037;Contract related;Y;Y;61;12:05:01 AM;3;Y;
ID0553;Joe;10.01.2021;0.62400462962963;Contract related;Y;Y;118;12:03:20 AM;3;Y;
ID0554;Martha;10.01.2021;0.62400462962963;Admin Support;Y;Y;87;12:04:18 AM;4;Y;
ID0555;Diane;10.01.2021;0.66400462962963;Payment related;Y;Y;48;12:01:06 AM;4;Y;
ID0556;Joe;10.01.2021;0.66400462962963;Contract related;Y;Y;112;12:02:14 AM;1;Y;
ID0557;Stewart;10.01.2021;0.66700231481481;Contract related;Y;Y;99;12:02:44 AM;5;Y;
ID0558;Becky;10.01.2021;0.66700231481481;Technical Support;Y;Y;103;12:02:56 AM;4;Y;
ID0559;Joe;10.01.2021;0.69299768518519;Payment related;Y;Y;102;12:00:38 AM;5;Y;
ID0560;Joe;10.01.2021;0.69299768518519;Payment related;Y;Y;74;12:06:56 AM;5;Y;
